Title,name,url,address
Doctors,Adirondack Pediatrics,http://www.adirondackpediatrics.com/,"84 Broad Street 1st Floor, Glens Falls, NY 12801"
Doctors,Albany Med Pediatric Group,http://www.amc.edu/patient/services/childrens_hospital/pediatric_general/contact_directions.cfm,"ALBANY: 391 Myrtle Avenue Suite 3A, Albany, NY 12208GUILDERLAND: 100 Great Oaks Boulevard Suite 103, Albany, NY 12203"
Doctors,Community Care Physicians,http://www.communitycare.com/,Care
Doctors,Delmar Pediatrics,https://www.delmarpediatricspllc.com/,"1220 New Scotland Road Suite 203, Slingerlands, NY 12159"
Doctors,Ellis Pediatric Care,http://www.ellismedicine.org/locations/primary-care-pediatric-care.aspx,"Cushing Building, 624 McClellan Street Suite G02, Schenectady, NY 12304"
Doctors,Four Seasons Pediatrics,http://www.fourseasonspediatrics.com/,"532 Moe Road, Clifton Park, NY 12065"
Doctors,Genesis Pediatrics,https://www.facebook.com/Genesis-Pediatrics-412448888863062/,"638 Western Ave,Albany, NY 12203"
Doctors,Giombetti & Brady Pediatrics,https://giombettiandbradypediatrics.com/,"208 Delaware Avenue, Delmar, NY 12054"
Doctors,"Glens Falls Pediatric Consultants, PC",https://gfpeds.com/,"1 Lawrence Street, Glens Falls, NY 12801"
Doctors,Harmony Mills Pediatrics,http://harmonymillspeds.com/,"55 Mohawk Street Suite 101, Cohoes, NY 12047"
Doctors,Hoosick Street Pediatrics,http://hoosickstreetpeds.com/PatientPortal/MyPractice.aspx?LType=10&UCID={6F64422C-FFDE-4AA8-8C11-944A9D869DC6}&TabID={1},"333 Hoosick Road, Troy, NY 12180"
Doctors,Nancy Bunker MD,http://www.drbunker.com/index.asp,"14 Sunset Drive, Latham, NY 12110"
Doctors,Park Place Pediatric & Adolescent Medicine,http://www.parkplacepediatrics.com/PatientPortal/MyPractice.aspx?LType=10&UCID={C380CFC9-B09C-4D22-B879-DC582A43E636}&TabID={1},"701 Union Street,Schenectady,NY12305"
Doctors,Pediatric Associates of Saratoga,https://gfpeds.com/,"4 Carpenter Lane, Saratoga Springs, NY 12866"
Doctors,Riverview Pediatrics,http://www.riverviewpediatricstroy.com/,"315 2nd Ave, Troy, NY 12182"
Doctors,Schoolhouse Pediatrics,https://schoolhousepeds.com/,"81 Schoolhouse Road, Albany, NY 1220311835 Rt. 9w Suite 3, West Coxsackie, NY 121921750 Route 9, Clifton Park, NY 12065"
Doctors,Shaker Pediatrics,http://shakerpediatrics.com,"10 Century Hill Drive Suite 5, Latham, NY 12110"
Doctors,St Peter’s Health Partners,https://www.sphp.com/,"Slingerlands Pediatrics 1240 New Scotland Road, Suite 203, Entrance C, Slingerlands, NY 12159St Peter’s Health Center for Children 1092 Madison Avenue, 1st Floor, Albany, NY 12208St. Peter’s Internal and Pediatric Medicine 1444 Western Ave Suite D, Albany, NY 12203St Peter’s Pediatrics 1 Tallow Wood Drive, Clifton Park, NY 12065Troy Pediatric Health Center 1300 Massachusetts Ave, Troy, NY 12180Upstate Internal Medicine and Pediatrics, 1365 Washington Ave Suite 301, Albany, NY 12206"
Doctors,as well as OB/GYN.,http://www.communitycare.com/Practices/AlbanyFamilyMedicine/,"Albany Family Medicine physicians welcome patients of all ages, from infants through adulthood, as well as OB/GYN."
Doctors,Albany Med Obstetrics and Gynecology,http://www.amc.edu/patient/services/obgyn/index.cfm,"391 Myrtle Ave, Albany, NY 12208"
Doctors,"Albany Obstetrics & Gynecology, P.C.",https://obgynalbany.com/,"319 S. Manning BlvdSuite 201,Albany, New York 12208"
Doctors,"Blessingway Midwifery Care, PLLC",https://blessingwaymidwife.wordpress.com/,"19 Chatham St Nassau, NY 12123"
Doctors,Capital Region Midwifery,https://www.sphpma.com/specialties-locations/obstetrics-gynecology/capital-region-midwifery,"2109 15th Street, Troy, NY 1218055 Mohawk Street, Cohoes, NY  120471 Tallow Wood Drive, Clifton Park, NY  12065"
Doctors,Capital Region Women’s Care (Community Care Physicians),http://www.communitycare.com/Practices/CapitalRegionWomensCare/,"Clifton Park Location: 1783 Route 9, Suite 201, Clifton Park, NY 12065Delmar Location: 250 Delaware Avenue, Delmar, NY 1205North Greenbush Location:101 Jordan Road, Suite 200, Troy, NY 12180"
Doctors,CareNet Medical Group,http://carenetmedical.com/,"Schenectady Office, 2123 River Rd., Schenectady, NY 12309Clifton Park Office, 2 Chelsea Pl., Clifton Park, NY 12065"
Doctors,Community Care Obstetrics/Gynecology and Midwifery,https://www.communitycare.com/Practices/CommunityCareObstetricsGynecologyMidwifery/Contact,"700 McClellan Street, Medical Arts Building, Suite 206, Schenectady, NY 12304"
Doctors,Empowered Midwifery (Lisa Preller),https://empoweredmidwiferycare.com/,"2 Normanside Blvd Suite 206, Delmar, NY 12054"
Doctors,HeartSpace Midwifery,http://heartspacemidwifery.com/,"406 Fulton Street Suite 513, Troy, NY 12180"
Doctors,"Kelly Priddle CNM, WHNP",http://www.nlh.org/medical_staff/kelly-priddle-cnm-whnp,"located at:Littauer’s Gloversville Primary Care Center, 99 East State Street Gloversville, NY 12078"
Doctors,Local Care Midwifery,http://localcaremidwifery.com/,"35 Dearstyne Road, Troy, New York, 12180"
Doctors,"McGinnis Women’s Medical Care, PC",https://www.mcginniswomensmedicalcare.com/,"24 Computer Drive West, Albany, NY 12205"
